"Overall","variable","sp","climate","season","method"
3.83953867301877,"ICE","SES","ACCESS1-0","winter","gbm"
91.1696417429336,"SST","SES","ACCESS1-0","winter","gbm"
83.3541491712765,"SSTg","SES","ACCESS1-0","winter","gbm"
10.5745623655839,"WIN","SES","ACCESS1-0","winter","gbm"
16.9727677115751,"WINu","SES","ACCESS1-0","winter","gbm"
53.0791889209554,"WINv","SES","ACCESS1-0","winter","gbm"
1.97136779277076,"CUR","SES","ACCESS1-0","winter","gbm"
9.73331952482371,"CURu","SES","ACCESS1-0","winter","gbm"
0,"CURv","SES","ACCESS1-0","winter","gbm"
100,"SSH","SES","ACCESS1-0","winter","gbm"
77.0249736888167,"SSHg","SES","ACCESS1-0","winter","gbm"
95.0650667795772,"DEP","SES","ACCESS1-0","winter","gbm"
