"Overall","variable","sp","season","climate","method"
30.9181855176295,"ICE","WAB","winter","CMCC-CM","ann"
43.9725927324405,"SST","WAB","winter","CMCC-CM","ann"
100,"WINu","WAB","winter","CMCC-CM","ann"
52.0090930819778,"WINv","WAB","winter","CMCC-CM","ann"
73.3961457511646,"WIN","WAB","winter","CMCC-CM","ann"
66.7673083347712,"CURu","WAB","winter","CMCC-CM","ann"
52.1399683530064,"CURv","WAB","winter","CMCC-CM","ann"
55.026570089428,"CUR","WAB","winter","CMCC-CM","ann"
55.4975548895741,"SSH","WAB","winter","CMCC-CM","ann"
0.822987570287712,"SSHg","WAB","winter","CMCC-CM","ann"
0,"SSTg","WAB","winter","CMCC-CM","ann"
92.0597165265503,"DEP","WAB","winter","CMCC-CM","ann"
