"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","MAC","winter","EC-EARTH","svm"
86.0424544738802,86.0424544738802,"SST","MAC","winter","EC-EARTH","svm"
54.244857951361,54.244857951361,"WINu","MAC","winter","EC-EARTH","svm"
51.2938633829987,51.2938633829987,"WINv","MAC","winter","EC-EARTH","svm"
60.2326513505935,60.2326513505935,"WIN","MAC","winter","EC-EARTH","svm"
35.2251173123635,35.2251173123635,"CURu","MAC","winter","EC-EARTH","svm"
40.3358258838609,40.3358258838609,"CURv","MAC","winter","EC-EARTH","svm"
40.1506394099034,40.1506394099034,"CUR","MAC","winter","EC-EARTH","svm"
100,100,"SSH","MAC","winter","EC-EARTH","svm"
19.3065329568035,19.3065329568035,"SSHg","MAC","winter","EC-EARTH","svm"
89.4666927106682,89.4666927106682,"SSTg","MAC","winter","EC-EARTH","svm"
49.9416394953189,49.9416394953189,"DEP","MAC","winter","EC-EARTH","svm"
