"Overall","variable","sp","season","climate","method"
26.1538119916366,"ICE","MAC","winter","GISS-E2-H-CC","ann"
16.1829131608384,"SST","MAC","winter","GISS-E2-H-CC","ann"
100,"WINu","MAC","winter","GISS-E2-H-CC","ann"
6.5368708600162,"WINv","MAC","winter","GISS-E2-H-CC","ann"
86.8535652121353,"WIN","MAC","winter","GISS-E2-H-CC","ann"
74.8164511395325,"CURu","MAC","winter","GISS-E2-H-CC","ann"
81.7189173647644,"CURv","MAC","winter","GISS-E2-H-CC","ann"
37.3253979934005,"CUR","MAC","winter","GISS-E2-H-CC","ann"
0,"SSTg","MAC","winter","GISS-E2-H-CC","ann"
68.0976551223132,"DEP","MAC","winter","GISS-E2-H-CC","ann"
