"Overall","variable","sp","season","climate","method"
0,"ICE","SFS","winter","CMCC-CM","gbm"
48.7992480966749,"SST","SFS","winter","CMCC-CM","gbm"
31.0840330487452,"WINu","SFS","winter","CMCC-CM","gbm"
36.7355139611556,"WINv","SFS","winter","CMCC-CM","gbm"
23.1239099668621,"WIN","SFS","winter","CMCC-CM","gbm"
21.2154539731622,"CURu","SFS","winter","CMCC-CM","gbm"
23.2842625973773,"CURv","SFS","winter","CMCC-CM","gbm"
23.2243220778201,"CUR","SFS","winter","CMCC-CM","gbm"
25.805684259268,"SSH","SFS","winter","CMCC-CM","gbm"
34.6960979859111,"SSHg","SFS","winter","CMCC-CM","gbm"
79.2472706217766,"SSTg","SFS","winter","CMCC-CM","gbm"
100,"DEP","SFS","winter","CMCC-CM","gbm"
