"Overall","variable","sp","climate","season","method"
0,"ICE","ORC","NorESM1-M","summer","rf"
17.1432763347923,"SST","ORC","NorESM1-M","summer","rf"
7.67661644529894,"SSTg","ORC","NorESM1-M","summer","rf"
16.8390593909354,"WINu","ORC","NorESM1-M","summer","rf"
6.68348861206019,"WINv","ORC","NorESM1-M","summer","rf"
7.81864585784567,"CURu","ORC","NorESM1-M","summer","rf"
29.6966334318852,"CURv","ORC","NorESM1-M","summer","rf"
23.8263813801185,"SSH","ORC","NorESM1-M","summer","rf"
13.8095927803816,"SSHg","ORC","NorESM1-M","summer","rf"
100,"DEP","ORC","NorESM1-M","summer","rf"
