"Overall","variable","sp","season","climate","method"
0,"WINu","NGP","winter","BCC-CSM1.1","gam"
0,"WINv","NGP","winter","BCC-CSM1.1","gam"
NA,"WIN","NGP","winter","BCC-CSM1.1","gam"
0,"CURu","NGP","winter","BCC-CSM1.1","gam"
0,"CURv","NGP","winter","BCC-CSM1.1","gam"
0,"CUR","NGP","winter","BCC-CSM1.1","gam"
NA,"SST","NGP","winter","BCC-CSM1.1","gam"
NA,"SSH","NGP","winter","BCC-CSM1.1","gam"
0,"SSHg","NGP","winter","BCC-CSM1.1","gam"
0,"SSTg","NGP","winter","BCC-CSM1.1","gam"
NA,"DEP","NGP","winter","BCC-CSM1.1","gam"
